City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Atlantic Best Deli & Grill,40.676578085271444,-73.91288003307504,Deli / Bodega
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Good Taste Chinese Restaurant,40.679237,-73.910843,Chinese Restaurant
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Hammies Deli,40.678077697753906,-73.91059875488281,Deli / Bodega
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Fulton Super Deli,40.67987678451127,-73.91108090546486,Deli / Bodega
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,112 ROCKAWAY AVE GROCERY,40.68015173905393,-73.91090866697841,Deli / Bodega
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Rockaway Avenue & Atlantic Avenue,40.67631314430588,-73.91044936360322,Bus Stop
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Americas Food Basket,40.67531315497274,-73.91313999109342,Supermarket
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Abuela Antonia,40.67532953642377,-73.91310530518172,Mexican Restaurant
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Al-Baajari Deli,40.67532716773829,-73.91314380832473,Deli / Bodega
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Mta New York City Bus - B7 (Bedford-Stuyvesant) @ Thomas S. Boyland Street And Dean Street,40.67533265967862,-73.91309015184001,Bus Stop
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,2220 Deli Grocery,40.675322759408246,-73.91315493193511,Convenience Store
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Fine Fare,40.67856245321074,-73.90900829223348,Grocery Store
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Mosheer Tower Plaza Deli,40.67531255242554,-73.91317722700701,Deli / Bodega
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Chelsea's Jamaican Cuisine,40.67530607630047,-73.91312775374617,Food
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Country Kitchen Soul Food Restaurant,40.67667744765091,-73.91658393184603,Southern / Soul Food Restaurant
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Fine Fare,40.67853745101416,-73.90796649878509,Supermarket
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Marion Park,40.68241003762646,-73.91314401114221,Playground
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Ocean Hill Playground,40.67439508532394,-73.9113622279984,Playground
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,M&M's Deli And Grocery Store,40.681651,-73.916752,Deli / Bodega
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Boyland Park (Furman & Broadway),40.68151128671394,-73.90884743552279,Park
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Aces Beer and Soda Distributors,40.676619,-73.907669,Wine Bar
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,1763 Deli & Grocery,40.68155973906191,-73.90890672511861,Grocery Store
NYC,Ocean Hill,40.678402554795355,-73.91306831787395,Royal Chicken Biscuits,40.681535360181385,-73.90886997804061,Fried Chicken Joint
NYC,City Line,40.67856995727479,-73.86797598081334,T-Mobile,40.678969,-73.866528,Mobile Phone Shop
NYC,City Line,40.67856995727479,-73.86797598081334,Dunkin',40.6780226413283,-73.8704065718717,Donut Shop
NYC,City Line,40.67856995727479,-73.86797598081334,Subway,40.67672818766563,-73.86976665317803,Sandwich Place
NYC,City Line,40.67856995727479,-73.86797598081334,El Rey II Restaurant,40.67818254027633,-73.86987617320916,Latin American Restaurant
NYC,City Line,40.67856995727479,-73.86797598081334,Baskin-Robbins,40.67919488999516,-73.86468347232726,Ice Cream Shop
NYC,City Line,40.67856995727479,-73.86797598081334,GameStop,40.678803380503375,-73.86671299253678,Video Game Store
NYC,City Line,40.67856995727479,-73.86797598081334,Chase Bank,40.678913,-73.863463,Bank
NYC,City Line,40.67856995727479,-73.86797598081334,Checkers,40.678593757843814,-73.86683598160744,Fast Food Restaurant
NYC,City Line,40.67856995727479,-73.86797598081334,Foot Locker,40.67896,-73.866609,Shoe Store
NYC,City Line,40.67856995727479,-73.86797598081334,CTown Supermarkets,40.678768118272544,-73.86580335286652,Grocery Store
NYC,City Line,40.67856995727479,-73.86797598081334,Food Universe Foodmarkets,40.678473549662684,-73.87086851723073,Grocery Store
NYC,City Line,40.67856995727479,-73.86797598081334,Dunkin',40.675240425801974,-73.86566467728079,Donut Shop
NYC,City Line,40.67856995727479,-73.86797598081334,Walgreens,40.6789965,-73.8630571,Pharmacy
NYC,City Line,40.67856995727479,-73.86797598081334,City Line Pizza & Pasta,40.677612949266646,-73.86419754558611,Pizza Place
NYC,City Line,40.67856995727479,-73.86797598081334,Grant Caffe,40.67762200008019,-73.86422140245952,Diner
NYC,City Line,40.67856995727479,-73.86797598081334,Burger King,40.67793273925781,-73.87103271484375,Burger Joint
NYC,City Line,40.67856995727479,-73.86797598081334,Dunkin',40.67921765792481,-73.8646912750097,Donut Shop
NYC,City Line,40.67856995727479,-73.86797598081334,Mckinley Corner Store,40.67966060789942,-73.86742817465067,Convenience Store
NYC,City Line,40.67856995727479,-73.86797598081334,Juicy King Crab Express,40.678333,-73.86848,Seafood Restaurant
NYC,City Line,40.67856995727479,-73.86797598081334,Beauty World Beauty Supply,40.679088,-73.86600200000001,Cosmetics Shop
NYC,City Line,40.67856995727479,-73.86797598081334,Always Beauty Supply,40.67965640696039,-73.86741671870973,Cosmetics Shop
NYC,City Line,40.67856995727479,-73.86797598081334,Sprint by Wireless Ritz,40.67966214408236,-73.8674588350225,Mobile Phone Shop
NYC,City Line,40.67856995727479,-73.86797598081334,Rainbow Apparel,40.67915118197245,-73.865113295573,Clothing Store
NYC,City Line,40.67856995727479,-73.86797598081334,Friends Restaurant,40.679203033447266,-73.86497497558594,Food
NYC,City Line,40.67856995727479,-73.86797598081334,Ding Hao Liquor,40.67921829223633,-73.86483001708984,Liquor Store
NYC,City Line,40.67856995727479,-73.86797598081334,Motin,40.67762788877078,-73.86422751507205,Fried Chicken Joint
NYC,City Line,40.67856995727479,-73.86797598081334,Blue Angel,40.67761476544722,-73.86420720710572,Lingerie Store
NYC,City Line,40.67856995727479,-73.86797598081334,Jassar Gourmet Deli,40.67761698488269,-73.864208353719,Coffee Shop
NYC,City Line,40.67856995727479,-73.86797598081334,El Castillo De Jagua,40.67761527348966,-73.86420083788984,Cuban Restaurant
NYC,City Line,40.67856995727479,-73.86797598081334,Popeyes Louisiana Kitchen,40.67534661729547,-73.86639538272769,Fried Chicken Joint
NYC,City Line,40.67856995727479,-73.86797598081334,Chiarellis Religious Goods,40.679415000000006,-73.863691,Gift Shop
NYC,City Line,40.67856995727479,-73.86797598081334,An-Noor Pharmacy,40.67934116499469,-73.86345022112967,Pharmacy
NYC,City Line,40.67856995727479,-73.86797598081334,Dance Atlantic Studio,40.68182992914687,-73.8712323533888,Dance Studio
NYC,City Line,40.67856995727479,-73.86797598081334,MTA- Q24 BUS STOP,40.683052,-73.868048,Bus Line
NYC,Bergen Beach,40.61514955045308,-73.89855633630317,Harlem New York,40.617689314379305,-73.89715780336074,Baseball Field
NYC,Bergen Beach,40.61514955045308,-73.89855633630317,Mill Basin Docks,40.61488703979251,-73.90269845585469,Harbor / Marina
NYC,Bergen Beach,40.61514955045308,-73.89855633630317,Bergen Beach Youth Organization,40.61847367015519,-73.89888244636705,Playground
NYC,Bergen Beach,40.61514955045308,-73.89855633630317,Bergen Beach Field House,40.618707524967675,-73.89887456121099,Athletics & Sports
NYC,Bergen Beach,40.61514955045308,-73.89855633630317,John Malone Community Center,40.61873282091082,-73.89908700176812,Park
NYC,Bergen Beach,40.61514955045308,-73.89855633630317,Di Meglio Marina,40.61209661824905,-73.90197502207567,Harbor / Marina
NYC,Bergen Beach,40.61514955045308,-73.89855633630317,Tommy Meo Jr. Hockey Rink,40.619462490125436,-73.89853006251876,Hockey Field
NYC,Midwood,40.62559589869843,-73.95759523489838,Di Fara Pizza,40.625134711225336,-73.96147853933067,Pizza Place
NYC,Midwood,40.62559589869843,-73.95759523489838,Walgreens,40.6252437,-73.9620025,Pharmacy
NYC,Midwood,40.62559589869843,-73.95759523489838,7-Eleven,40.6254852,-73.9606792,Convenience Store
NYC,Midwood,40.62559589869843,-73.95759523489838,Baskin-Robbins,40.62493960439699,-73.96196389969822,Ice Cream Shop
NYC,Midwood,40.62559589869843,-73.95759523489838,GameStop,40.625291,-73.962651,Video Game Store
NYC,Midwood,40.62559589869843,-73.95759523489838,Jerusalem II Pizza,40.62491260375377,-73.96280733285991,Pizza Place
NYC,Midwood,40.62559589869843,-73.95759523489838,Oh! Nuts Flatbush,40.6252236206684,-73.96125497759228,Candy Store
NYC,Midwood,40.62559589869843,-73.95759523489838,Pizza Time,40.62505248036124,-73.96234178915628,Pizza Place
NYC,Midwood,40.62559589869843,-73.95759523489838,Bagel Hole,40.62531,-73.96154,Bagel Shop
NYC,Midwood,40.62559589869843,-73.95759523489838,Gourmet On J,40.624883000000004,-73.96181,Deli / Bodega
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Downtown Natural Market,40.64927097526767,-73.96370682296741,Grocery Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Island Express,40.647084,-73.958276,Caribbean Restaurant
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Kings Theatre,40.64610998195542,-73.95717452942507,Theater
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Crunch Flatbush,40.64579776452774,-73.95814920981692,Gym / Fitness Center
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,T-Mobile,40.64968692998039,-73.96287794477462,Mobile Phone Shop
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Five Below,40.6484,-73.958021,Discount Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Mallenche Mexican Grill,40.64904835669445,-73.96423719342707,Mexican Restaurant
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Tacos El Dorado,40.64939858649856,-73.96394515631994,Food Truck
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Bobby's Department Store,40.64890676929036,-73.96440287654443,Department Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,T-Mobile,40.645215798571435,-73.95830727648905,Mobile Phone Shop
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Lane Bryant,40.646770000000004,-73.958435,Women's Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Carter's,40.646833,-73.95846,Kids Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Subway,40.65031241012762,-73.96050736435376,Sandwich Place
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Wingstop,40.6483851,-73.9585641,Wings Joint
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,T-Mobile,40.6489493,-73.958209,Mobile Phone Shop
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Capital One Bank,40.649122,-73.958069,Bank
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Fisherman's Cove,40.65021713427541,-73.96001716894419,Caribbean Restaurant
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Church Fruit Farm,40.64967662493008,-73.962465251673,Grocery Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,FIB Tattoo Bar,40.645226,-73.957701,Bar
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Mattress Firm,40.64856166548944,-73.95838248110309,Mattress Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Gap Factory Store,40.64624640127911,-73.9582565465085,Clothing Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,La Cabana Rodriguez,40.64488046257956,-73.95800659896858,Latin American Restaurant
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,GameStop,40.64814509119778,-73.95817688107589,Video Game Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Popeyes Louisiana Kitchen,40.647709934775754,-73.95839205135408,Fried Chicken Joint
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Dunkin',40.64661490960654,-73.95834277809286,Donut Shop
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Burlington,40.645775,-73.95844,Department Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Taco Bell Cantina,40.64586539975443,-73.95809913483876,Taco Place
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Ideal Food Basket,40.64795,-73.967461,Grocery Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Brooklyn Pizzeria,40.650046797418,-73.960690498352,Pizza Place
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Burger King,40.64789780398178,-73.95795196294785,Fast Food Restaurant
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,KFC,40.64852119275074,-73.95850443130018,Fried Chicken Joint
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Checkers,40.649679,-73.9629783,Fast Food Restaurant
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,McDonald's,40.6487475,-73.9580255,Fast Food Restaurant
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Dunkin',40.64896094906767,-73.96380796073055,Donut Shop
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Rite Aid,40.649809,-73.9587198,Pharmacy
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Deli Food Center,40.64953666253342,-73.9629636626862,Deli / Bodega
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Walgreens,40.65049246068798,-73.95978927612305,Pharmacy
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Sunshine Deli,40.647586822509766,-73.95846557617188,Deli / Bodega
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Texas Chicken & Burgers,40.649948,-73.960671,Fried Chicken Joint
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Serenity Garden Massage & Spa,40.648441314697266,-73.95856475830078,Health & Beauty Service
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Old Navy Outlet,40.646699835791566,-73.95739901591578,Clothing Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Super Stop & Shop,40.646868,-73.957584,Supermarket
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Rainbow Apparel,40.646273,-73.957686,Clothing Store
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Total Body Supplement & Juice Bar,40.645358,-73.958013,Juice Bar
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Betty’s Brooklyn Bistro,40.647588,-73.967831,Bistro
NYC,Prospect Park South,40.647008603185185,-73.96261316716048,Jiku Wicked Wings and Korean Grub,40.647702437510524,-73.96784126758575,Korean Restaurant
NYC,Georgetown,40.62384524478419,-73.91607483951324,Duane Reade,40.6225443,-73.9170047,Pharmacy
NYC,Georgetown,40.62384524478419,-73.91607483951324,Five Below,40.62656506489726,-73.91632893080015,Discount Store
NYC,Georgetown,40.62384524478419,-73.91607483951324,Carter's,40.624809,-73.917267,Kids Store
NYC,Georgetown,40.62384524478419,-73.91607483951324,Original Pizza,40.620783494175456,-73.91728732300375,Pizza Place
NYC,Georgetown,40.62384524478419,-73.91607483951324,AT&T Store,40.62519110286816,-73.91826845710966,Mobile Phone Shop
NYC,Georgetown,40.62384524478419,-73.91607483951324,Five Guys,40.62650091307452,-73.91622400780095,Burger Joint
NYC,Georgetown,40.62384524478419,-73.91607483951324,TD Bank,40.62702604819837,-73.91748346768964,Bank
NYC,Georgetown,40.62384524478419,-73.91607483951324,Gourmet Grill,40.61954308297777,-73.91611065315124,American Restaurant
NYC,Georgetown,40.62384524478419,-73.91607483951324,Landi's Pork Store,40.61963309828226,-73.91791811535433,Italian Restaurant
NYC,Georgetown,40.62384524478419,-73.91607483951324,Starbucks,40.625874,-73.91746,Coffee Shop
NYC,Georgetown,40.62384524478419,-73.91607483951324,Dunkin',40.621338455162224,-73.91695079584173,Donut Shop
NYC,Georgetown,40.62384524478419,-73.91607483951324,Chase Bank,40.62611,-73.918311,Bank
NYC,Georgetown,40.62384524478419,-73.91607483951324,GNC,40.626309,-73.915984,Supplement Shop
NYC,Georgetown,40.62384524478419,-73.91607483951324,GameStop,40.62644298054101,-73.91618925301883,Video Game Store
NYC,Georgetown,40.62384524478419,-73.91607483951324,Mill Basin Bagel Cafe,40.61982990000001,-73.916547,Bagel Shop
NYC,Georgetown,40.62384524478419,-73.91607483951324,Subways,40.62653322690518,-73.9167245022349,Sandwich Place
NYC,Georgetown,40.62384524478419,-73.91607483951324,Frozen Planet Yogurt,40.61940426424289,-73.91589698935043,Frozen Yogurt Shop
NYC,Georgetown,40.62384524478419,-73.91607483951324,Chipotle Mexican Grill,40.62640516930416,-73.91697560324246,Mexican Restaurant
NYC,Georgetown,40.62384524478419,-73.91607483951324,Party City,40.623113,-73.915827,Miscellaneous Shop
NYC,Georgetown,40.62384524478419,-73.91607483951324,Capital One Bank,40.6262309,-73.9183293,Bank
NYC,Georgetown,40.62384524478419,-73.91607483951324,Sally Beauty,40.6254002495495,-73.91659389182908,Cosmetics Shop
NYC,Georgetown,40.62384524478419,-73.91607483951324,CVS pharmacy,40.62143870088087,-73.91777790405308,Pharmacy
NYC,Georgetown,40.62384524478419,-73.91607483951324,The UPS Store,40.6251698,-73.9182342,Shipping Store
NYC,Georgetown,40.62384524478419,-73.91607483951324,Georgetown Shopping Center,40.62628661820448,-73.91757992632097,Shopping Mall
NYC,Georgetown,40.62384524478419,-73.91607483951324,IHOP,40.6262440666268,-73.91769630569674,Breakfast Spot
NYC,Georgetown,40.62384524478419,-73.91607483951324,Bill's Bar,40.61961111883627,-73.91634892189333,Pub
NYC,Georgetown,40.62384524478419,-73.91607483951324,Vikki's Restaurant,40.61957159423979,-73.91750662238279,Breakfast Spot
NYC,Georgetown,40.62384524478419,-73.91607483951324,Hook & Reel,40.627275,-73.917666,Seafood Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Newtown,40.7091534104731,-73.93714713759692,Café
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Post No Bills,40.70726685968925,-73.93971908399931,Cocktail Bar
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Champs Diner,40.70833454520133,-73.94081610648125,Vegetarian / Vegan Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Dun-Well Doughnuts,40.70742942024318,-73.9402601122856,Donut Shop
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Upward Farms Farmlab,40.706691,-73.939287,Farm
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,The Anchored Inn,40.70924278935182,-73.93718161072704,Dive Bar
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Jessi's Coffee Shop,40.70815526996501,-73.9399518496672,Coffee Shop
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,The Topaz,40.70732719757244,-73.93975402946033,Cocktail Bar
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Stella di Sicilia Bakery,40.70765814420951,-73.9402181654083,Bakery
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Five Stride Skate Shop,40.709454,-73.94058299999999,Sporting Goods Shop
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Three Dollar Bill,40.708428073730374,-73.93809619091739,Gay Bar
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Azure Natural & Organic Foods,40.70764375349692,-73.94160407605526,Deli / Bodega
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Win Son Bakery,40.70722609513913,-73.94298523664474,Bakery
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Luckybird Bakery,40.70750668361995,-73.94267410039902,Bakery
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Tradesman,40.70819190094133,-73.93995957206695,Bar
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Win Son,40.70743,-73.943359,Taiwanese Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Danny's Cafe,40.707836066880006,-73.93991300621583,Café
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,The Wick,40.7085360747132,-73.93822014565806,Concert Hall
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,City of Saints Coffee Roasters,40.70886064129511,-73.93602911739248,Coffee Shop
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Brooklyn Zoo NY,40.71169814960864,-73.93565464605037,Gymnastics Gym
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Then She Fell,40.711028788515755,-73.94293970790102,Indie Theater
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Featherweight,40.70628563865752,-73.94339999830127,Cocktail Bar
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Interboro Spirits and Ales,40.712771072609115,-73.93702986885106,Brewery
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Brooklyn Bread Lab,40.704538,-73.93665899999999,Bakery
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Olly Oxen Free Vintage,40.7075,-73.94397,Thrift / Vintage Store
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,The Brooklyn Tree,40.707476953505655,-73.94187188809845,Sandwich Place
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,ACME Studio,40.7089622,-73.934142,Arts & Entertainment
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,United Cigars Inc.,40.711711302730876,-73.94253730773924,Smoke Shop
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Duck Duck,40.70741250567775,-73.94287446094151,Bar
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Casa Ora,40.707836,-73.943728,Latin American Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Human Head Records,40.70660830259607,-73.9428042214994,Record Shop
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Tacos Project,40.7118542664503,-73.94132724797494,Mexican Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Subway,40.71171373623237,-73.94078161327923,Sandwich Place
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Antojitos Mexicanos,40.705472678247695,-73.94292386645607,Mexican Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Graham Super Grocery,40.708683889132814,-73.9435431608725,Deli / Bodega
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Thip Osha,40.71189474666085,-73.9413449749967,Thai Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Ny Moore Hostel,40.70431159028674,-73.9376310043349,Hostel
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Arrogant Swine,40.71004659205066,-73.93360088747716,BBQ Joint
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Loving Hut,40.71254894249091,-73.94110598722361,Vegetarian / Vegan Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Our Wicked Lady,40.70949997478738,-73.93313495433716,Bar
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Sweet Science,40.70648558841227,-73.94303739909941,Bar
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,New Mexico Place,40.70852123918793,-73.94344630150026,Mexican Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Ichiran,40.70744198996888,-73.93344897985983,Ramen Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Grand Seafood & Fish Market,40.71201039087221,-73.9407849987926,Seafood Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Carthage Must Be Destroyed,40.7113994354311,-73.93504394306511,Café
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Bravo Supermarkets,40.71204094734107,-73.94171299562458,Grocery Store
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Superior Elevation Records,40.70658576358234,-73.9355077038007,Record Shop
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Chase Bank,40.712174851838576,-73.94042439758778,Bank
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Pedro's II,40.711991902535196,-73.94090484687867,Mexican Restaurant
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Llohi,40.709174,-73.935214,Rooftop Bar
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Bread Brothers Bagel Cafe,40.71197683731735,-73.94103375958113,Bagel Shop
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,T&A Deli,40.71202671189447,-73.94085042280201,Deli / Bodega
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Dunkin',40.71209066894696,-73.94108235950716,Donut Shop
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Future Space,40.708827,-73.934657,Theme Park Ride / Attraction
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,CSI Rentals,40.7092,-73.9344,Photography Studio
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,MTA Subway - Grand St (L),40.71204880159256,-73.9406688466087,Metro Station
NYC,East Williamsburg,40.70849241041548,-73.93885815269195,Bird's Eye Board Shop,40.71113967895508,-73.93508911132812,Board Shop
NYC,North Side,40.714822906532014,-73.95880857587582,La Bicyclette Bakery,40.714405,-73.959173,Bakery
NYC,North Side,40.714822906532014,-73.95880857587582,CorePower Yoga,40.715766494803134,-73.95878116102435,Yoga Studio
NYC,North Side,40.714822906532014,-73.95880857587582,Soap Chérie,40.71656113542857,-73.95910866896033,Miscellaneous Shop
NYC,North Side,40.714822906532014,-73.95880857587582,IRIS Piercing Studio & Jewelry Gallery,40.714897,-73.959532,Piercing Parlor
NYC,North Side,40.714822906532014,-73.95880857587582,Norbu Bijoux,40.7162190964197,-73.95952692186827,Jewelry Store
NYC,North Side,40.714822906532014,-73.95880857587582,Levain Bakery,40.715919,-73.95901,Bakery
NYC,North Side,40.714822906532014,-73.95880857587582,Tabaré,40.71306928884032,-73.95903127129245,South American Restaurant
NYC,North Side,40.714822906532014,-73.95880857587582,East River Pilates,40.71289117042526,-73.95850006447007,Pilates Studio
NYC,North Side,40.714822906532014,-73.95880857587582,Hello Beautiful Salon,40.71672910786896,-73.95928322518704,Salon / Barbershop
NYC,North Side,40.714822906532014,-73.95880857587582,Birds of a Feather,40.71426224260337,-73.96057226233967,Chinese Restaurant
NYC,North Side,40.714822906532014,-73.95880857587582,Tacombi,40.714992,-73.959375,Mexican Restaurant
NYC,North Side,40.714822906532014,-73.95880857587582,Commune Salon & Gift,40.71425554808935,-73.96054327727333,Salon / Barbershop
NYC,North Side,40.714822906532014,-73.95880857587582,ppl,40.71282137546778,-73.95844548940659,Coffee Shop
NYC,North Side,40.714822906532014,-73.95880857587582,Samurai Mama,40.71411421938972,-73.96019631848635,Japanese Restaurant
NYC,North Side,40.714822906532014,-73.95880857587582,Daymoves,40.71310397344715,-73.9572586119175,Coffee Shop
NYC,North Side,40.714822906532014,-73.95880857587582,sweetgreen,40.7157953,-73.9591804,Salad Place
NYC,North Side,40.714822906532014,-73.95880857587582,Equinox Williamsburg,40.715922,-73.959977,Gym
NYC,North Side,40.714822906532014,-73.95880857587582,Caracas Arepa Bar,40.71307533802476,-73.9574621701832,Arepa Restaurant
NYC,North Side,40.714822906532014,-73.95880857587582,St. Anselm,40.71414471294114,-73.95598405757656,American Restaurant
NYC,North Side,40.714822906532014,-73.95880857587582,Maison Premiere,40.71423915017924,-73.96151182840691,Seafood Restaurant
NYC,North Side,40.714822906532014,-73.95880857587582,Bozu,40.71297626571757,-73.95747790354523,Sushi Restaurant
NYC,North Side,40.714822906532014,-73.95880857587582,The Four Horsemen,40.71297062908573,-73.9573489459191,Wine Bar
NYC,North Side,40.714822906532014,-73.95880857587582,Fresh Kills Bar,40.714637899595054,-73.96150969262969,Cocktail Bar
NYC,North Side,40.714822906532014,-73.95880857587582,Serenity Spa,40.714548744276804,-73.95689269636115,Cosmetics Shop
NYC,North Side,40.714822906532014,-73.95880857587582,Have & Meyer Chatteria,40.71330486799995,-73.95646386109051,Wine Bar
